# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
28.00,1.28,1.14,0.43,0.15,0.35,1.47,0.08,0.07,0.07,1.47,1.90,2.39,3.43,3.95,5.40,5.58,0.77
29.00,1.16,1.21,0.42,0.15,0.38,1.46,0.08,0.06,0.00,1.45,1.96,2.38,3.40,3.93,5.36,5.60,0.70
30.00,1.05,1.14,0.49,0.14,0.37,1.49,0.08,0.07,0.01,1.51,1.90,2.36,3.40,3.94,5.32,5.57,0.42
31.00,1.28,1.14,0.43,0.15,0.35,1.47,0.07,0.07,0.07,1.47,1.90,2.36,3.43,3.95,5.40,5.63,0.38
32.00,1.22,1.14,0.43,0.15,0.38,1.50,0.08,0.06,0.00,1.51,2.01,2.38,3.39,3.93,5.39,5.60,0.31
33.00,1.08,1.14,0.43,0.14,0.38,1.50,0.07,0.06,0.00,1.47,2.02,2.40,3.39,3.94,5.41,5.58,0.46
34.00,1.30,1.21,0.42,0.14,0.35,1.48,0.08,0.07,0.00,1.51,1.92,2.38,3.45,3.95,5.46,5.62,0.66
35.00,1.15,1.21,0.42,0.15,0.34,1.50,0.08,0.08,0.03,1.50,1.85,2.37,3.45,3.95,5.47,5.62,0.63
36.00,1.16,1.14,0.43,0.14,0.43,1.47,0.07,0.06,0.00,1.51,1.98,2.37,3.40,3.93,5.40,5.60,0.73
37.00,1.07,1.14,0.43,0.14,0.30,1.48,0.08,0.08,0.05,1.52,1.83,2.40,3.40,3.93,5.46,5.66,0.38
38.00,1.22,1.25,0.42,0.15,0.34,1.50,0.08,0.08,0.00,1.46,1.85,2.40,3.40,3.94,5.47,5.62,0.58
39.00,1.24,1.13,0.42,0.14,0.38,1.48,0.07,0.06,0.06,1.51,2.04,2.37,3.40,3.94,5.41,5.59,0.35
40.00,1.21,1.13,0.49,0.16,0.38,1.47,0.08,0.06,0.00,1.55,2.02,2.37,3.40,3.93,5.36,5.63,0.50
41.00,1.25,1.14,0.43,0.14,0.35,1.47,0.08,0.07,0.01,1.47,1.90,2.38,3.43,3.98,5.40,5.58,0.77
42.00,1.09,1.14,0.42,0.14,0.37,1.50,0.07,0.08,0.00,1.39,1.91,2.37,3.40,3.93,5.41,5.60,0.64
43.00,1.28,1.14,0.43,0.14,0.38,1.47,0.07,0.06,0.00,1.48,1.98,2.36,3.40,3.93,5.40,5.58,0.48
44.00,1.21,1.13,0.36,0.15,0.34,1.49,0.08,0.08,0.00,1.47,1.84,2.40,3.44,3.93,5.41,5.59,0.82
45.00,1.07,1.09,0.43,0.15,0.34,1.50,0.08,0.07,0.00,1.46,1.85,2.40,3.40,3.93,5.42,5.59,0.65
46.00,1.07,1.13,0.47,0.16,0.46,1.48,0.08,0.05,0.00,1.55,2.01,2.37,3.43,3.93,5.36,5.63,0.50
47.00,1.00,1.14,0.43,0.14,0.38,1.50,0.07,0.06,0.00,1.45,2.02,2.38,3.39,3.93,5.40,5.56,0.31
48.00,1.15,1.21,0.43,0.15,0.34,1.50,0.08,0.08,0.02,1.50,1.85,2.39,3.45,3.95,5.47,5.58,0.63
49.00,1.06,1.14,0.43,0.14,0.38,1.50,0.07,0.06,0.00,1.52,1.99,2.40,3.39,3.93,5.41,5.60,0.31
50.00,1.28,1.13,0.43,0.15,0.35,1.50,0.07,0.07,0.07,1.47,1.90,2.36,3.43,3.95,5.36,5.63,0.38
51.00,1.10,1.13,0.49,0.15,0.44,1.50,0.08,0.05,0.00,1.55,2.01,2.37,3.40,3.93,5.36,5.63,0.60
52.00,1.06,1.13,0.43,0.15,0.37,1.48,0.08,0.06,0.00,1.56,2.04,2.40,3.40,3.93,5.43,5.57,0.45
53.00,1.16,1.14,0.42,0.15,0.38,1.46,0.08,0.07,0.00,1.45,1.96,2.38,3.40,3.93,5.42,5.60,0.70
54.00,1.09,1.24,0.52,0.15,0.34,1.47,0.08,0.07,0.01,1.46,1.83,2.36,3.40,3.99,5.42,5.62,0.32
55.00,1.06,1.24,0.43,0.15,0.38,1.47,0.08,0.06,0.00,1.46,2.01,2.38,3.40,3.93,5.40,5.59,0.75
56.00,1.10,1.13,0.49,0.15,0.44,1.50,0.08,0.05,0.00,1.56,2.01,2.37,3.37,3.93,5.36,5.63,0.67
57.00,1.08,1.14,0.43,0.14,0.33,1.50,0.08,0.08,0.04,1.46,1.91,2.36,3.40,3.95,5.45,5.66,0.57
58.00,1.17,1.14,0.43,0.14,0.33,1.36,0.08,0.08,0.04,1.52,1.90,2.36,3.39,3.97,5.45,5.66,0.44
59.00,0.91,1.10,0.43,0.14,0.33,1.47,0.08,0.07,0.00,1.51,1.91,2.41,3.42,3.94,5.40,5.67,0.75
60.00,1.06,1.14,0.43,0.14,0.37,1.47,0.08,0.07,0.00,1.48,2.00,2.36,3.40,3.93,5.36,5.60,0.35
61.00,1.06,1.24,0.43,0.15,0.38,1.47,0.08,0.06,0.00,1.46,2.01,2.39,3.40,3.93,5.40,5.59,0.75
62.00,1.28,1.14,0.43,0.29,0.38,1.50,0.07,0.06,0.00,1.48,1.98,2.36,3.40,3.93,5.40,5.58,0.29
63.00,1.08,1.14,0.43,0.15,0.38,1.50,0.08,0.06,0.00,1.52,2.02,2.39,3.39,3.93,5.40,5.56,0.96
64.00,1.08,1.14,0.43,0.14,0.33,1.42,0.08,0.08,0.04,1.52,1.90,2.36,3.40,3.97,5.45,5.66,0.38
65.00,1.08,1.14,0.43,0.14,0.33,1.47,0.08,0.08,0.00,1.51,1.84,2.36,3.40,3.98,5.46,5.66,0.38
66.00,1.26,1.24,0.43,0.15,0.37,1.49,0.08,0.06,0.00,1.46,2.00,2.40,3.40,3.93,5.40,5.60,1.05
67.00,1.15,1.14,0.42,0.15,0.29,1.46,0.08,0.08,0.00,1.46,1.83,2.40,3.39,3.97,5.47,5.60,0.64
68.00,1.07,1.14,0.43,0.14,0.43,1.47,0.07,0.06,0.00,1.51,1.98,2.37,3.40,3.93,5.40,5.60,0.73
69.00,1.17,1.14,0.43,0.15,0.38,1.50,0.08,0.06,0.00,1.52,2.02,2.39,3.39,3.93,5.40,5.56,1.02
70.00,1.08,1.14,0.42,0.15,0.34,1.47,0.07,0.07,0.00,1.46,1.82,2.37,3.35,3.93,5.42,5.57,0.75
71.00,1.28,1.14,0.43,0.15,0.36,1.47,0.08,0.06,0.00,1.48,1.98,2.36,3.42,3.94,5.41,5.58,0.35
72.00,0.95,1.15,0.43,0.16,0.33,1.49,0.08,0.08,0.00,1.44,1.83,2.41,3.46,3.94,5.42,5.60,1.22
73.00,1.28,1.14,0.43,0.15,0.34,1.48,0.08,0.06,0.00,1.47,2.02,2.39,3.39,3.94,5.41,5.58,1.10
74.00,1.06,1.24,0.43,0.15,0.38,1.47,0.08,0.06,0.00,1.46,2.02,2.38,3.40,3.93,5.36,5.58,0.75
75.00,1.09,1.14,0.42,0.12,0.33,1.50,0.08,0.08,0.03,1.44,1.84,2.36,3.40,3.93,5.35,5.60,1.04
76.00,1.15,1.25,0.42,0.14,0.29,1.48,0.08,0.08,0.00,1.46,1.85,2.40,3.40,3.94,5.40,5.60,0.65
77.00,1.21,1.02,0.48,0.15,0.37,1.42,0.08,0.07,0.04,1.52,1.79,2.39,3.40,3.96,5.42,5.62,1.04
78.00,1.13,1.14,0.43,0.15,0.35,1.42,0.08,0.07,0.00,1.42,1.91,2.37,3.39,3.96,5.38,5.61,1.03
79.00,1.19,1.14,0.42,0.15,0.38,1.50,0.07,0.07,0.00,1.47,1.91,2.37,3.37,3.93,5.42,5.59,0.75
80.00,1.10,1.14,0.49,0.15,0.44,1.50,0.07,0.05,0.00,1.56,2.01,2.37,3.37,3.93,5.36,5.63,0.66
81.00,1.21,1.13,0.42,0.15,0.37,1.50,0.08,0.06,0.00,1.56,2.04,2.37,3.40,3.94,5.40,5.62,0.37
82.00,1.28,1.14,0.43,0.14,0.37,1.47,0.07,0.06,0.00,1.48,1.96,2.39,3.40,3.93,5.40,5.58,0.34
83.00,1.05,1.15,0.40,0.14,0.40,1.49,0.07,0.06,0.00,1.47,2.01,2.43,3.39,3.94,5.41,5.62,0.62
84.00,1.24,1.13,0.42,0.14,0.38,1.50,0.07,0.06,0.00,1.55,2.01,2.37,3.40,3.93,5.41,5.58,0.31
85.00,1.20,1.14,0.42,0.12,0.34,1.47,0.08,0.07,0.00,1.46,1.90,2.37,3.40,3.93,5.40,5.56,0.71
86.00,1.09,1.14,0.42,0.11,0.37,1.50,0.07,0.08,0.00,1.39,1.91,2.37,3.40,3.94,5.41,5.60,0.42
87.00,1.13,1.25,0.43,0.15,0.35,1.42,0.08,0.07,0.00,1.46,1.92,2.38,3.42,3.96,5.39,5.63,0.31
88.00,0.93,1.14,0.43,0.15,0.37,1.48,0.08,0.07,0.01,1.51,1.92,2.46,3.42,3.94,5.41,5.67,0.76
89.00,1.08,1.14,0.43,0.15,0.38,1.47,0.08,0.06,0.01,1.51,2.02,2.38,3.39,3.93,5.40,5.62,0.75
90.00,1.09,1.01,0.42,0.14,0.37,1.50,0.07,0.08,0.00,1.50,1.91,2.37,3.39,3.93,5.41,5.60,0.60
91.00,1.08,1.18,0.42,0.17,0.34,1.47,0.08,0.08,0.00,1.45,1.83,2.40,3.39,3.94,5.47,5.62,0.66
92.00,1.00,1.12,0.43,0.14,0.37,1.47,0.08,0.07,0.01,1.44,2.02,2.37,3.39,3.94,5.35,5.62,0.68
93.00,1.10,1.13,0.49,0.16,0.45,1.48,0.08,0.05,0.00,1.56,2.01,2.37,3.40,3.93,5.36,5.63,0.50
94.00,1.15,1.26,0.42,0.14,0.36,1.48,0.08,0.07,0.00,1.46,1.93,2.40,3.44,3.94,5.47,5.60,0.65
95.00,0.92,1.14,0.43,0.14,0.35,1.50,0.08,0.07,0.00,1.48,1.91,2.40,3.43,3.94,5.38,5.58,1.02
96.00,1.05,1.14,0.42,0.14,0.37,1.48,0.07,0.07,0.01,1.51,1.90,2.36,3.40,3.94,5.32,5.57,0.42
97.00,1.14,1.07,0.42,0.15,0.34,1.47,0.08,0.08,0.00,1.51,1.83,2.39,3.40,3.93,5.47,5.62,0.69
98.00,1.17,1.14,0.43,0.15,0.37,1.50,0.08,0.06,0.00,1.45,2.01,2.38,3.39,3.93,5.41,5.60,0.31
99.00,1.15,1.14,0.42,0.14,0.38,1.48,0.07,0.06,0.00,1.47,2.01,2.40,3.39,3.94,5.41,5.61,0.62
100.00,0.99,1.14,0.43,0.15,0.38,1.50,0.08,0.06,0.00,1.45,2.01,2.38,3.39,3.93,5.40,5.56,0.31
101.00,1.21,1.13,0.36,0.15,0.34,1.50,0.08,0.08,0.00,1.47,1.83,2.40,3.44,3.93,5.41,5.59,0.31
102.00,1.21,1.13,0.36,0.15,0.34,1.49,0.08,0.08,0.00,1.47,1.84,2.40,3.40,3.93,5.42,5.59,0.83
103.00,1.09,1.14,0.43,0.14,0.34,1.47,0.08,0.08,0.03,1.47,1.90,2.41,3.44,3.97,5.45,5.66,0.38
104.00,1.09,1.24,0.42,0.14,0.34,1.49,0.08,0.08,0.07,1.46,1.83,2.40,3.40,3.97,5.47,5.62,0.64
105.00,1.09,1.14,0.42,0.14,0.38,1.50,0.07,0.08,0.00,1.52,1.92,2.37,3.40,3.93,5.36,5.60,0.63
106.00,0.91,1.15,0.43,0.14,0.35,1.48,0.08,0.07,0.00,1.46,1.91,2.41,3.40,3.93,5.36,5.67,1.06
107.00,1.28,1.14,0.43,0.11,0.37,1.47,0.07,0.06,0.04,1.48,1.98,2.37,3.40,3.93,5.38,5.58,0.42
108.00,1.08,1.15,0.42,0.16,0.38,1.50,0.08,0.06,0.02,1.56,2.01,2.42,3.36,3.93,5.35,5.66,0.77
109.00,0.93,1.14,0.43,0.15,0.35,1.49,0.08,0.07,0.00,1.45,1.91,2.42,3.40,3.94,5.40,5.67,1.03
110.00,1.15,1.18,0.42,0.17,0.29,1.47,0.08,0.08,0.00,1.45,1.83,2.40,3.39,3.97,5.47,5.62,0.66
111.00,1.16,1.14,0.42,0.15,0.38,1.47,0.08,0.07,0.00,1.45,1.91,2.37,3.40,3.93,5.40,5.60,0.75
112.00,1.06,1.15,0.43,0.14,0.38,1.48,0.07,0.06,0.00,1.47,2.01,2.40,3.39,3.94,5.41,5.61,0.62
113.00,1.08,1.14,0.43,0.14,0.38,1.50,0.07,0.06,0.00,1.45,2.02,2.40,3.39,3.94,5.40,5.56,0.47
114.00,1.06,1.24,0.43,0.15,0.38,1.50,0.08,0.06,0.00,1.46,2.01,2.41,3.40,3.93,5.40,5.59,0.67
115.00,1.19,1.22,0.42,0.15,0.38,1.50,0.07,0.07,0.00,1.47,1.91,2.37,3.45,3.93,5.42,5.59,0.66
116.00,1.16,1.14,0.42,0.15,0.38,1.50,0.08,0.07,0.00,1.45,1.84,2.38,3.40,3.97,5.38,5.58,0.34
117.00,1.08,1.14,0.43,0.15,0.35,1.46,0.08,0.07,0.00,1.46,1.91,2.38,3.42,3.93,5.35,5.60,1.03
118.00,1.14,1.13,0.43,0.15,0.37,1.48,0.08,0.06,0.00,1.56,2.04,2.40,3.42,3.94,5.43,5.59,1.00
119.00,1.21,1.14,0.43,0.13,0.38,1.46,0.08,0.07,0.00,1.43,1.96,2.38,3.40,3.93,5.35,5.60,0.83
120.00,1.20,1.14,0.42,0.15,0.38,1.47,0.07,0.07,0.00,1.47,1.91,2.37,3.37,3.93,5.42,5.57,0.75
121.00,1.14,1.25,0.42,0.14,0.29,1.48,0.08,0.08,0.00,1.46,1.85,2.40,3.40,3.97,5.47,5.62,0.65
122.00,1.17,1.14,0.43,0.15,0.38,1.50,0.08,0.06,0.00,1.45,2.01,2.38,3.39,3.93,5.40,5.60,0.31
123.00,1.24,1.13,0.42,0.14,0.38,1.48,0.07,0.06,0.06,1.47,2.04,2.37,3.39,3.94,5.41,5.62,0.47
124.00,1.27,1.15,0.42,0.15,0.37,1.50,0.07,0.07,0.00,1.47,1.93,2.37,3.40,3.94,5.40,5.58,0.32
125.00,1.09,1.24,0.52,0.15,0.38,1.47,0.08,0.07,0.01,1.46,1.83,2.36,3.40,3.99,5.42,5.62,0.32
126.00,1.17,1.13,0.49,0.15,0.44,1.50,0.08,0.05,0.00,1.56,2.01,2.37,3.40,3.93,5.36,5.63,0.30
127.00,1.20,1.21,0.42,0.15,0.34,1.50,0.08,0.08,0.00,1.46,1.85,2.37,3.40,3.94,5.36,5.58,0.63
128.00,1.10,1.24,0.45,0.14,0.37,1.50,0.08,0.06,0.00,1.46,1.92,2.48,3.40,3.94,5.42,5.62,0.33
129.00,1.17,1.14,0.43,0.15,0.38,1.50,0.08,0.06,0.00,1.45,2.01,2.38,3.39,3.93,5.40,5.60,0.43
130.00,1.28,1.14,0.42,0.15,0.38,1.47,0.07,0.06,0.03,1.47,1.98,2.37,3.37,3.93,5.40,5.58,0.42
131.00,1.14,1.08,0.42,0.15,0.34,1.50,0.08,0.08,0.00,1.51,1.85,2.39,3.40,3.93,5.47,5.60,0.69
132.00,1.15,1.25,0.42,0.15,0.34,1.50,0.08,0.08,0.00,1.45,1.85,2.40,3.40,3.94,5.47,5.58,0.67
133.00,1.13,1.14,0.43,0.15,0.35,1.42,0.08,0.07,0.00,1.42,1.91,2.38,3.42,3.96,5.34,5.61,1.03
134.00,1.15,1.25,0.42,0.14,0.29,1.48,0.08,0.08,0.00,1.46,1.85,2.40,3.40,3.94,5.47,5.60,0.65
135.00,1.13,1.21,0.42,0.14,0.34,1.50,0.08,0.08,0.00,1.46,1.85,2.37,3.42,3.94,5.45,5.58,0.76
136.00,1.21,1.14,0.42,0.14,0.37,1.48,0.08,0.07,0.00,1.52,1.85,2.38,3.45,3.94,5.41,5.53,0.83
137.00,1.08,1.14,0.42,0.15,0.37,1.50,0.08,0.08,0.00,1.39,1.91,2.38,3.40,3.93,5.41,5.60,0.64
138.00,1.28,1.14,0.44,0.15,0.38,1.50,0.08,0.06,0.00,1.45,2.02,2.38,3.39,3.93,5.41,5.56,0.43
139.00,0.91,1.08,0.43,0.14,0.35,1.48,0.08,0.08,0.00,1.45,1.91,2.41,3.40,3.94,5.47,5.67,1.06
140.00,1.17,1.14,0.43,0.13,0.34,1.50,0.08,0.08,0.00,1.47,1.85,2.40,3.40,3.93,5.47,5.58,0.67
141.00,1.15,1.25,0.43,0.15,0.34,1.50,0.08,0.08,0.00,1.46,1.85,2.40,3.40,3.94,5.47,5.58,0.67
142.00,1.21,1.13,0.43,0.16,0.38,1.47,0.08,0.06,0.00,1.55,2.02,2.37,3.40,3.93,5.36,5.63,0.50
143.00,1.00,1.14,0.43,0.14,0.38,1.50,0.07,0.06,0.00,1.48,2.04,2.38,3.40,3.93,5.40,5.60,0.65
144.00,1.10,1.14,0.43,0.15,0.40,1.47,0.08,0.07,0.00,1.45,1.98,2.43,3.40,3.94,5.40,5.56,0.35
145.00,1.16,1.14,0.43,0.13,0.38,1.46,0.08,0.07,0.00,1.45,1.96,2.38,3.37,3.93,5.42,5.60,0.40
146.00,1.16,1.14,0.42,0.15,0.37,1.48,0.08,0.06,0.00,1.51,1.90,2.38,3.40,3.94,5.34,5.59,0.77
147.00,1.28,1.14,0.43,0.11,0.37,1.47,0.07,0.06,0.04,1.48,1.98,2.37,3.40,3.94,5.40,5.58,0.42
148.00,1.15,1.25,0.43,0.14,0.34,1.49,0.08,0.08,0.00,1.39,1.83,2.37,3.39,3.94,5.47,5.58,0.65
149.00,1.10,1.14,0.50,0.16,0.44,1.48,0.08,0.06,0.00,1.56,2.02,2.37,3.40,3.93,5.36,5.63,0.50
150.00,1.21,1.14,0.43,0.15,0.37,1.49,0.08,0.06,0.00,1.56,2.00,2.43,3.40,3.93,5.40,5.56,1.05
151.00,1.28,1.14,0.43,0.14,0.37,1.47,0.07,0.06,0.00,1.48,1.97,2.36,3.40,3.93,5.40,5.58,0.35
152.00,1.08,1.14,0.43,0.14,0.33,1.35,0.08,0.08,0.04,1.52,1.90,2.36,3.39,3.97,5.45,5.66,0.38
153.00,1.25,1.14,0.43,0.14,0.38,1.50,0.08,0.06,0.00,1.48,1.98,2.36,3.40,3.93,5.40,5.58,0.29
154.00,1.09,1.14,0.42,0.14,0.34,1.48,0.08,0.07,0.00,1.52,1.85,2.38,3.45,3.94,5.41,5.61,0.83
155.00,1.15,1.14,0.42,0.18,0.29,1.47,0.08,0.08,0.00,1.46,1.90,2.40,3.39,3.97,5.47,5.62,0.66
156.00,1.09,1.01,0.42,0.14,0.37,1.50,0.07,0.08,0.00,1.39,1.91,2.37,3.40,3.93,5.41,5.60,0.64
157.00,1.21,1.08,0.35,0.15,0.34,1.50,0.07,0.08,0.00,1.45,1.86,2.37,3.40,3.93,5.40,5.60,0.26
158.00,1.12,1.25,0.43,0.14,0.34,1.48,0.08,0.08,0.00,1.37,1.92,2.38,3.39,3.94,5.46,5.58,0.66
159.00,1.16,1.21,0.42,0.15,0.38,1.46,0.08,0.06,0.00,1.45,1.96,2.38,3.40,3.93,5.36,5.60,0.70
160.00,1.15,1.21,0.42,0.16,0.38,1.49,0.08,0.07,0.00,1.45,1.92,2.38,3.34,3.93,5.36,5.61,0.70
161.00,0.94,1.14,0.43,0.15,0.35,1.49,0.08,0.07,0.00,1.47,1.91,2.42,3.40,3.94,5.40,5.67,1.02
162.00,1.16,1.14,0.42,0.16,0.38,1.48,0.07,0.06,0.00,1.54,1.97,2.39,3.39,3.94,5.34,5.59,0.67
163.00,1.08,1.14,0.43,0.14,0.29,1.49,0.08,0.08,0.00,1.46,1.85,2.36,3.40,3.94,5.47,5.60,0.65
164.00,1.21,1.22,0.49,0.15,0.38,1.50,0.07,0.07,0.00,1.47,1.91,2.37,3.45,3.93,5.41,5.56,0.66
165.00,1.09,1.14,0.43,0.14,0.33,1.50,0.08,0.08,0.04,1.52,1.90,2.37,3.40,3.97,5.47,5.66,0.60
166.00,1.21,1.13,0.43,0.15,0.40,1.49,0.08,0.06,0.00,1.56,2.00,2.43,3.40,3.94,5.40,5.62,1.05
167.00,1.06,1.13,0.43,0.14,0.35,1.48,0.07,0.07,0.00,1.55,1.92,2.47,3.42,3.95,5.40,5.59,0.46
168.00,1.17,1.14,0.43,0.15,0.38,1.50,0.08,0.06,0.00,1.51,2.01,2.38,3.39,3.93,5.40,5.57,0.31
169.00,1.16,1.25,0.36,0.15,0.34,1.50,0.08,0.08,0.00,1.45,1.85,2.40,3.40,3.93,5.43,5.61,0.67
170.00,1.16,1.14,0.42,0.15,0.37,1.46,0.08,0.07,0.00,1.45,1.96,2.38,3.40,3.93,5.42,5.60,0.70
171.00,1.13,1.21,0.42,0.14,0.34,1.50,0.08,0.08,0.00,1.46,1.85,2.37,3.40,3.95,5.47,5.58,0.58
172.00,1.06,1.13,0.43,0.14,0.35,1.48,0.07,0.07,0.00,1.55,1.92,2.47,3.42,3.93,5.40,5.59,0.46
173.00,1.21,1.13,0.41,0.16,0.38,1.47,0.08,0.06,0.00,1.55,2.02,2.37,3.40,3.93,5.36,5.63,0.49
174.00,1.16,1.14,0.42,0.15,0.38,1.50,0.07,0.07,0.00,1.56,2.01,2.37,3.40,3.93,5.42,5.60,0.70
175.00,1.17,1.14,0.43,0.15,0.38,1.50,0.08,0.06,0.03,1.52,2.02,2.38,3.39,3.93,5.34,5.57,0.54
176.00,0.91,1.14,0.43,0.14,0.35,1.48,0.08,0.08,0.00,1.45,1.91,2.41,3.40,3.94,5.48,5.67,1.06
177.00,0.91,1.14,0.43,0.14,0.35,1.48,0.08,0.07,0.00,1.46,1.91,2.41,3.40,3.94,5.42,5.57,1.06
178.00,0.92,1.14,0.42,0.14,0.35,1.50,0.08,0.07,0.00,1.47,1.83,2.40,3.43,3.93,5.36,5.58,1.02
179.00,1.16,1.08,0.36,0.15,0.34,1.50,0.08,0.08,0.00,1.45,1.85,2.40,3.40,3.93,5.43,5.61,0.67
180.00,1.29,1.24,0.43,0.15,0.38,1.46,0.08,0.06,0.00,1.46,2.01,2.38,3.40,3.93,5.36,5.59,0.73
181.00,1.15,1.21,0.42,0.15,0.34,1.50,0.08,0.08,0.00,1.45,1.85,2.37,3.40,3.94,5.36,5.58,0.67
182.00,1.16,1.14,0.43,0.15,0.37,1.48,0.08,0.06,0.00,1.51,1.90,2.38,3.40,3.94,5.34,5.59,0.77
183.00,1.28,1.14,0.43,0.14,0.37,1.47,0.07,0.06,0.00,1.48,1.98,2.36,3.40,3.93,5.40,5.58,0.35
184.00,1.17,1.14,0.42,0.15,0.38,1.50,0.07,0.06,0.00,1.48,1.98,2.36,3.39,3.93,5.40,5.58,0.29
185.00,1.21,1.13,0.43,0.15,0.37,1.49,0.08,0.06,0.00,1.56,2.00,2.43,3.40,3.94,5.40,5.62,1.05
186.00,0.98,1.14,0.42,0.14,0.38,1.50,0.08,0.06,0.00,1.45,2.01,2.38,3.39,3.93,5.40,5.56,0.64
187.00,0.91,1.13,0.43,0.15,0.33,1.49,0.08,0.07,0.00,1.51,1.92,2.38,3.39,3.94,5.40,5.65,0.45
188.00,1.21,1.13,0.42,0.15,0.38,1.50,0.07,0.08,0.00,1.47,1.91,2.37,3.40,3.93,5.38,5.59,0.75
189.00,1.16,1.21,0.42,0.15,0.38,1.50,0.08,0.06,0.00,1.45,1.96,2.38,3.40,3.94,5.38,5.61,0.70
