# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
63.00,0.12,0.13,0.13,0.44,1.50,1.50,0.85,0.15,0.26,1.56,2.19,2.87,3.14,4.70,4.82,5.78,1.17
64.00,0.12,0.12,0.13,0.68,1.50,1.49,1.05,0.14,0.15,1.56,2.25,2.87,3.14,4.70,4.77,5.75,1.37
65.00,0.12,0.12,0.13,0.44,1.50,1.50,1.04,0.12,0.27,1.53,2.18,2.70,3.14,4.71,4.77,5.92,1.18
66.00,0.13,0.12,0.12,0.42,1.50,1.49,1.01,0.15,0.28,1.45,2.18,2.75,3.14,4.70,4.79,5.81,1.19
67.00,0.12,0.12,0.12,0.46,1.50,1.49,1.03,0.12,0.05,1.46,2.18,2.76,3.14,4.70,4.76,5.81,1.19
68.00,0.12,0.13,0.13,0.42,1.49,1.50,1.05,0.12,0.04,1.51,2.32,2.87,3.14,4.70,4.77,5.77,1.39
69.00,0.12,0.13,0.12,0.56,1.50,1.50,1.04,0.15,0.02,1.56,2.19,2.87,3.14,4.71,4.78,5.92,1.16
70.00,0.12,0.12,0.13,0.64,1.48,1.50,0.89,0.13,0.03,1.52,2.31,2.87,3.14,4.70,4.80,5.82,1.11
71.00,0.12,0.13,0.13,0.64,1.50,1.50,0.86,0.12,0.01,1.45,2.31,2.93,3.14,4.70,4.81,5.81,1.18
72.00,0.12,0.13,0.13,0.43,1.50,1.48,0.89,0.14,0.03,1.47,2.22,2.88,3.14,4.70,4.80,5.81,1.02
73.00,0.14,0.12,0.13,0.42,1.50,1.49,1.04,0.12,0.28,1.54,2.25,2.71,3.14,4.70,4.76,5.74,1.26
74.00,0.12,0.13,0.13,0.42,1.50,1.49,0.84,0.12,0.01,1.57,2.35,2.87,3.14,4.71,4.82,5.77,1.05
75.00,0.13,0.12,0.13,0.46,1.50,1.49,1.06,0.12,0.28,1.47,2.17,2.71,3.14,4.69,4.75,5.81,1.10
76.00,0.12,0.12,0.13,0.42,1.50,1.46,0.85,0.14,0.07,1.52,2.17,2.87,3.14,4.71,4.82,5.80,1.08
77.00,0.12,0.13,0.13,0.42,1.48,1.49,0.89,0.14,0.02,1.46,2.23,2.87,3.14,4.70,4.80,5.72,1.03
78.00,0.19,0.11,0.13,0.42,1.50,1.50,1.07,0.15,0.23,1.47,2.32,2.71,3.14,4.69,4.75,5.74,1.21
79.00,0.14,0.12,0.13,0.42,1.50,1.49,1.04,0.12,0.26,1.46,2.25,2.87,3.14,4.70,4.76,5.82,1.21
80.00,0.12,0.13,0.13,0.43,1.49,1.48,0.89,0.14,0.18,1.47,2.22,2.88,3.14,4.70,4.80,5.81,1.02
81.00,0.12,0.12,0.12,0.43,1.49,1.49,0.85,0.12,0.28,1.46,2.31,2.72,3.14,4.71,4.82,5.80,1.34
82.00,0.12,0.13,0.13,0.44,1.50,1.50,0.85,0.15,0.26,1.56,2.19,2.87,3.14,4.70,4.82,5.78,1.17
83.00,0.12,0.12,0.13,0.44,1.50,1.50,1.05,0.12,0.02,1.57,2.32,2.72,3.14,4.71,4.77,5.91,1.18
84.00,0.13,0.12,0.13,0.42,1.50,1.49,1.04,0.12,0.25,1.46,2.25,2.86,3.14,4.70,4.76,5.83,1.21
85.00,0.12,0.13,0.13,0.42,1.50,1.50,1.05,0.12,0.03,1.52,2.32,2.72,3.14,4.70,4.77,5.77,0.71
86.00,0.17,0.12,0.12,0.42,1.50,1.49,1.04,0.12,0.53,1.45,2.19,2.72,3.14,4.70,4.76,5.73,1.23
87.00,0.19,0.12,0.13,0.42,1.50,1.50,1.04,0.12,0.49,1.46,2.32,2.71,3.14,4.70,4.76,5.74,1.21
88.00,0.15,0.13,0.13,0.43,1.49,1.49,0.89,0.14,0.24,1.47,2.22,2.88,3.14,4.70,4.80,5.75,1.02
89.00,0.12,0.12,0.13,0.65,1.49,1.49,0.96,0.14,0.17,1.56,2.31,2.87,3.14,4.70,4.80,5.81,1.37
90.00,0.12,0.13,0.13,0.48,1.50,1.49,0.84,0.14,0.07,1.53,2.20,2.88,3.14,4.71,4.82,5.79,1.05
91.00,0.12,0.12,0.13,0.42,1.49,1.49,1.04,0.14,0.27,1.57,2.31,2.87,3.14,4.70,4.76,5.75,1.36
92.00,0.12,0.12,0.13,0.64,1.50,1.50,0.86,0.12,0.01,1.57,2.31,2.94,3.14,4.70,4.81,5.81,1.18
93.00,0.12,0.12,0.13,0.53,1.50,1.50,1.04,0.12,0.02,1.57,2.32,2.76,3.14,4.71,4.77,5.91,1.18
94.00,0.12,0.12,0.13,0.43,1.49,1.49,0.82,0.14,0.30,1.53,2.15,2.87,3.14,4.70,4.82,5.79,0.89
95.00,0.12,0.13,0.13,0.43,1.49,1.43,0.86,0.14,0.02,1.51,2.17,2.87,3.14,4.71,4.82,5.80,0.88
96.00,0.12,0.13,0.13,0.44,1.49,1.43,0.94,0.14,0.24,1.47,2.26,2.87,3.14,4.70,4.80,5.83,1.02
97.00,0.12,0.13,0.13,0.55,1.50,1.50,1.07,0.15,0.03,1.45,2.18,2.87,3.14,4.71,4.78,5.73,1.21
98.00,0.13,0.12,0.12,0.56,1.50,1.49,1.05,0.14,0.03,1.44,2.18,2.87,3.14,4.71,4.78,5.81,1.11
99.00,0.14,0.12,0.13,0.42,1.50,1.49,1.04,0.12,0.26,1.46,2.25,2.86,3.14,4.70,4.76,5.82,1.21
100.00,0.13,0.12,0.12,0.42,1.50,1.49,1.03,0.12,0.28,1.46,2.18,2.75,3.14,4.70,4.76,5.81,1.19
101.00,0.12,0.12,0.13,0.43,1.49,1.46,0.84,0.14,0.04,1.47,2.22,2.87,3.14,4.70,4.81,5.71,1.02
102.00,0.12,0.13,0.12,0.42,1.50,1.49,0.95,0.15,0.23,1.46,2.26,2.87,3.14,4.70,4.80,5.80,1.10
103.00,0.12,0.14,0.13,0.43,1.49,1.49,0.86,0.14,0.02,1.45,2.17,2.87,3.14,4.70,4.82,5.77,0.87
104.00,0.15,0.12,0.13,0.42,1.49,1.50,0.85,0.12,0.32,1.45,2.31,2.74,3.14,4.71,4.82,5.91,1.19
105.00,0.12,0.12,0.13,0.48,1.50,1.49,0.85,0.15,0.03,1.52,2.17,2.87,3.14,4.71,4.82,5.74,1.05
106.00,0.12,0.12,0.13,0.42,1.49,1.49,0.86,0.14,0.31,1.53,2.23,2.87,3.14,4.70,4.82,5.74,1.11
107.00,0.12,0.12,0.13,0.43,1.50,1.50,1.05,0.12,0.27,1.46,2.32,2.72,3.14,4.71,4.77,5.89,1.22
108.00,0.14,0.13,0.13,0.42,1.50,1.49,1.04,0.12,0.33,1.45,2.27,2.72,3.14,4.70,4.76,5.79,1.38
109.00,0.15,0.12,0.13,0.42,1.49,1.49,0.85,0.12,0.32,1.45,2.31,2.74,3.14,4.71,4.82,5.91,1.37
110.00,0.12,0.12,0.13,0.48,1.50,1.50,0.84,0.14,0.19,1.46,2.19,2.87,3.14,4.70,4.82,5.74,1.11
111.00,0.12,0.13,0.13,0.64,1.49,1.50,0.89,0.12,0.01,1.57,2.31,2.94,3.14,4.70,4.80,5.72,1.18
112.00,0.12,0.13,0.13,0.43,1.49,1.49,0.87,0.14,0.28,1.46,2.19,2.87,3.15,4.69,4.80,5.78,1.16
113.00,0.15,0.13,0.12,0.56,1.50,1.49,1.06,0.14,0.03,1.45,2.18,2.87,3.14,4.71,4.78,5.92,1.42
114.00,0.14,0.12,0.13,0.42,1.50,1.50,1.04,0.12,0.29,1.45,2.25,2.87,3.14,4.70,4.76,5.74,1.21
115.00,0.17,0.12,0.12,0.42,1.50,1.49,1.05,0.12,0.53,1.45,2.19,2.72,3.14,4.70,4.76,5.73,1.11
116.00,0.12,0.12,0.13,0.42,1.49,1.46,0.83,0.14,0.18,1.52,2.18,2.87,3.14,4.70,4.82,5.80,1.15
117.00,0.14,0.12,0.13,0.42,1.50,1.49,1.04,0.12,0.33,1.45,2.27,2.72,3.14,4.70,4.76,5.79,1.38
118.00,0.15,0.13,0.13,0.55,1.50,1.50,1.07,0.15,0.23,1.45,2.18,2.87,3.14,4.71,4.78,5.73,1.21
119.00,0.12,0.12,0.13,0.42,1.49,1.49,0.82,0.14,0.30,1.53,2.15,2.87,3.14,4.70,4.82,5.80,1.14
120.00,0.12,0.13,0.13,0.43,1.50,1.44,0.89,0.14,0.18,1.47,2.22,2.88,3.14,4.70,4.80,5.72,1.03
121.00,0.17,0.12,0.12,0.42,1.50,1.49,1.05,0.12,0.53,1.45,2.31,2.85,3.14,4.70,4.77,5.74,1.18
122.00,0.12,0.12,0.13,0.42,1.49,1.49,0.86,0.14,0.30,1.52,2.17,2.87,3.14,4.70,4.82,5.80,1.14
123.00,0.12,0.12,0.13,0.42,1.50,1.50,0.81,0.13,0.22,1.57,2.31,2.71,3.14,4.70,4.82,5.77,1.04
124.00,0.12,0.12,0.13,0.43,1.50,1.50,1.05,0.12,0.02,1.56,2.31,2.73,3.14,4.71,4.77,5.89,1.22
125.00,0.15,0.12,0.13,0.42,1.49,1.49,0.85,0.12,0.32,1.45,2.31,2.75,3.14,4.71,4.82,5.91,1.37
126.00,0.12,0.12,0.13,0.42,1.50,1.49,0.86,0.14,0.30,1.46,2.25,2.87,3.14,4.70,4.81,5.80,1.14
127.00,0.12,0.13,0.13,0.43,1.50,1.50,0.85,0.12,0.03,1.57,2.32,2.87,3.14,4.70,4.82,5.91,1.34
128.00,0.12,0.12,0.12,0.56,1.50,1.49,1.06,0.14,0.03,1.45,2.15,2.87,3.14,4.71,4.78,5.92,1.26
129.00,0.12,0.12,0.13,0.42,1.49,1.50,0.86,0.14,0.30,1.52,2.17,2.87,3.14,4.70,4.82,5.80,1.14
130.00,0.12,0.12,0.13,0.42,1.49,1.46,0.83,0.14,0.18,1.52,2.18,2.87,3.14,4.70,4.82,5.80,1.15
131.00,0.14,0.12,0.13,0.42,1.50,1.48,0.84,0.12,0.26,1.41,2.26,2.72,3.14,4.71,4.81,5.94,1.37
132.00,0.13,0.12,0.13,0.42,1.50,1.50,1.06,0.12,0.28,1.57,2.13,2.71,3.14,4.69,4.75,5.79,1.17
133.00,0.12,0.12,0.13,0.42,1.50,1.46,0.83,0.14,0.20,1.52,2.18,2.87,3.14,4.70,4.82,5.80,1.15
134.00,0.12,0.13,0.12,0.44,1.50,1.50,0.95,0.14,0.24,1.46,2.31,2.87,3.14,4.70,4.80,5.81,1.10
135.00,0.12,0.12,0.13,0.66,1.50,1.49,1.05,0.14,0.17,1.56,2.31,2.87,3.14,4.70,4.77,5.81,1.37
136.00,0.14,0.13,0.13,0.42,1.50,1.49,1.04,0.12,0.33,1.45,2.27,2.72,3.14,4.70,4.76,5.79,1.22
137.00,0.12,0.12,0.13,0.42,1.50,1.49,0.82,0.14,0.30,1.53,2.15,2.87,3.14,4.70,4.82,5.80,1.14
138.00,0.12,0.12,0.13,0.43,1.50,1.50,1.05,0.12,0.02,1.56,2.31,2.73,3.14,4.71,4.77,5.89,1.22
139.00,0.12,0.13,0.13,0.42,1.50,1.49,0.75,0.14,0.28,1.53,2.17,2.87,3.14,4.67,4.80,5.80,1.19
140.00,0.17,0.12,0.12,0.42,1.50,1.49,1.04,0.12,0.53,1.45,2.19,2.72,3.14,4.70,4.76,5.73,1.11
141.00,0.13,0.12,0.13,0.44,1.50,1.50,1.06,0.12,0.49,1.57,2.32,2.72,3.14,4.71,4.77,5.92,1.22
142.00,0.12,0.13,0.13,0.64,1.50,1.50,0.86,0.12,0.26,1.46,2.32,2.94,3.14,4.70,4.80,5.81,1.18
143.00,0.12,0.13,0.13,0.43,1.49,1.48,0.90,0.14,0.28,1.57,2.30,2.86,3.15,4.70,4.80,5.77,1.16
144.00,0.13,0.12,0.12,0.56,1.50,1.49,1.06,0.14,0.27,1.44,2.18,2.87,3.14,4.71,4.78,5.81,1.11
145.00,0.14,0.12,0.13,0.42,1.50,1.49,1.04,0.12,0.33,1.46,2.25,2.72,3.14,4.70,4.76,5.74,1.28
146.00,0.12,0.13,0.13,0.43,1.49,1.49,0.86,0.14,0.03,1.51,2.17,2.87,3.14,4.70,4.82,5.92,0.88
147.00,0.14,0.12,0.13,0.42,1.50,1.49,0.84,0.12,0.02,1.56,2.14,2.87,3.14,4.70,4.82,5.82,1.35
148.00,0.12,0.13,0.13,0.43,1.49,1.43,0.89,0.14,0.18,1.47,2.22,2.88,3.14,4.70,4.80,5.81,1.02
149.00,0.12,0.12,0.13,0.44,1.50,1.50,1.04,0.12,0.02,1.57,2.32,2.72,3.14,4.71,4.77,5.91,1.18
150.00,0.12,0.12,0.13,0.42,1.50,1.49,0.81,0.14,0.30,1.53,2.17,2.87,3.14,4.70,4.82,5.91,1.19
151.00,0.12,0.12,0.13,0.42,1.50,1.50,1.04,0.14,0.27,1.47,2.18,2.72,3.14,4.70,4.78,5.76,1.21
152.00,0.15,0.13,0.13,0.55,1.50,1.49,1.07,0.12,0.23,1.45,2.25,2.87,3.14,4.71,4.78,5.73,1.21
153.00,0.14,0.12,0.13,0.42,1.50,1.49,1.05,0.12,0.26,1.46,2.30,2.72,3.14,4.70,4.76,5.74,1.09
154.00,0.12,0.13,0.13,0.42,1.50,1.48,0.77,0.15,0.03,1.54,2.14,2.87,3.14,4.67,4.80,5.76,1.13
155.00,0.12,0.13,0.12,0.56,1.50,1.49,1.06,0.14,0.03,1.45,2.18,2.87,3.14,4.71,4.78,5.92,1.26
156.00,0.14,0.12,0.13,0.43,1.48,1.50,1.04,0.12,0.31,1.46,2.24,2.86,3.14,4.70,4.77,5.74,1.36
157.00,0.12,0.12,0.12,0.43,1.50,1.50,0.85,0.12,0.26,1.45,2.26,2.69,3.14,4.69,4.80,5.88,1.14
158.00,0.12,0.13,0.13,0.42,1.50,1.49,0.75,0.14,0.28,1.53,2.18,2.87,3.14,4.67,4.80,5.80,1.19
159.00,0.14,0.11,0.13,0.42,1.50,1.49,1.04,0.12,0.26,1.46,2.25,2.72,3.14,4.70,4.76,5.74,1.21
160.00,0.12,0.12,0.13,0.64,1.48,1.50,0.90,0.13,0.03,1.52,2.31,2.87,3.14,4.71,4.80,5.82,1.18
161.00,0.19,0.12,0.13,0.42,1.50,1.50,1.04,0.12,0.49,1.46,2.32,2.71,3.14,4.70,4.76,5.74,1.21
162.00,0.12,0.12,0.13,0.43,1.49,1.49,0.83,0.14,0.30,1.53,2.15,2.88,3.14,4.70,4.82,5.79,1.02
163.00,0.12,0.12,0.12,0.42,1.49,1.49,0.86,0.14,0.30,1.52,2.17,2.87,3.14,4.70,4.81,5.77,1.14
164.00,0.12,0.12,0.13,0.44,1.49,1.49,0.86,0.12,0.03,1.51,2.17,2.87,3.14,4.70,4.82,5.92,0.88
165.00,0.12,0.12,0.13,0.42,1.50,1.45,0.89,0.14,0.30,1.53,2.17,2.87,3.14,4.70,4.80,5.92,1.19
166.00,0.12,0.14,0.13,0.43,1.50,1.50,0.74,0.15,0.14,1.45,2.14,2.87,3.15,4.66,4.81,5.84,0.89
167.00,0.12,0.13,0.13,0.44,1.50,1.50,0.85,0.15,0.29,1.45,2.19,2.87,3.14,4.70,4.82,5.78,1.17
168.00,0.15,0.12,0.13,0.50,1.50,1.49,0.77,0.14,0.24,1.45,2.23,2.87,3.14,4.67,4.82,5.77,1.23
169.00,0.12,0.12,0.13,0.50,1.50,1.49,0.87,0.12,0.30,1.45,2.22,2.87,3.14,4.70,4.81,5.93,1.15
170.00,0.13,0.12,0.13,0.42,1.50,1.49,0.86,0.12,0.12,1.46,2.31,2.87,3.14,4.71,4.82,5.80,1.02
171.00,0.12,0.13,0.13,0.42,1.50,1.49,0.84,0.12,0.03,1.57,2.32,2.87,3.14,4.71,4.82,5.77,1.05
172.00,0.12,0.12,0.13,0.42,1.50,1.50,0.94,0.14,0.20,1.53,2.31,2.87,3.14,4.70,4.79,5.77,1.35
173.00,0.13,0.12,0.12,0.42,1.50,1.49,1.01,0.15,0.28,1.45,2.18,2.75,3.14,4.70,4.79,5.81,1.19
174.00,0.12,0.13,0.13,0.44,1.50,1.50,0.86,0.14,0.23,1.46,2.19,2.87,3.14,4.70,4.81,5.78,0.84
175.00,0.12,0.13,0.13,0.43,1.50,1.50,0.84,0.12,0.03,1.57,2.32,2.87,3.14,4.71,4.82,5.77,1.04
176.00,0.12,0.13,0.12,0.44,1.50,1.49,0.95,0.14,0.23,1.46,2.26,2.87,3.14,4.70,4.80,5.81,0.88
177.00,0.12,0.12,0.13,0.43,1.50,1.48,0.85,0.14,0.22,1.49,2.23,2.88,3.14,4.70,4.82,5.82,1.19
178.00,0.12,0.12,0.13,0.42,1.49,1.49,0.86,0.14,0.30,1.46,2.17,2.87,3.14,4.70,4.81,5.80,1.14
179.00,0.17,0.12,0.12,0.42,1.50,1.49,1.05,0.12,0.53,1.45,2.19,2.73,3.14,4.70,4.76,5.73,1.11
180.00,0.12,0.12,0.13,0.42,1.49,1.49,0.94,0.14,0.29,1.53,2.31,2.87,3.14,4.70,4.79,5.77,1.35
181.00,0.12,0.13,0.13,0.48,1.50,1.50,0.84,0.14,0.07,1.45,2.19,2.87,3.14,4.71,4.82,5.79,1.05
182.00,0.12,0.13,0.12,0.44,1.50,1.49,0.95,0.14,0.28,1.57,2.26,2.87,3.14,4.70,4.80,5.80,1.04
183.00,0.12,0.13,0.13,0.42,1.50,1.50,0.84,0.12,0.03,1.57,2.32,2.87,3.14,4.71,4.82,5.77,1.05
184.00,0.12,0.12,0.12,0.42,1.50,1.50,0.85,0.12,0.06,1.45,2.25,2.88,3.14,4.69,4.80,5.88,1.14
185.00,0.12,0.13,0.12,0.43,1.50,1.49,1.06,0.14,0.26,1.45,2.18,2.88,3.14,4.71,4.78,5.92,1.26
186.00,0.12,0.13,0.13,0.43,1.50,1.50,0.84,0.12,0.03,1.57,2.32,2.87,3.14,4.70,4.82,5.91,1.34
187.00,0.12,0.12,0.13,0.42,1.50,1.50,0.86,0.12,0.03,1.57,2.32,2.87,3.14,4.71,4.82,5.78,1.19
188.00,0.12,0.13,0.13,0.44,1.50,1.49,0.95,0.14,0.21,1.56,2.31,2.87,3.14,4.70,4.80,5.77,0.94
189.00,0.12,0.12,0.13,0.42,1.49,1.50,0.86,0.16,0.28,1.46,2.23,2.87,3.15,4.70,4.82,5.80,1.54
