# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
60.00,0.41,1.18,0.26,0.07,1.24,1.46,1.00,0.55,0.24,0.91,2.08,2.38,3.15,4.70,4.96,5.92,0.67
61.00,0.32,1.46,0.22,0.09,1.29,1.47,0.94,0.59,0.04,0.86,2.11,2.45,3.26,4.54,4.75,5.88,1.10
62.00,0.39,1.21,0.22,0.09,1.19,1.50,0.92,0.50,0.27,0.86,2.03,2.46,3.16,4.65,4.90,6.06,0.69
63.00,0.35,1.46,0.19,0.09,1.31,1.50,1.03,0.58,0.40,0.92,2.11,2.36,3.31,4.67,5.03,5.92,0.73
64.00,0.37,1.38,0.25,0.07,1.19,1.49,0.95,0.50,0.21,0.95,2.20,2.55,3.26,4.70,4.95,5.92,0.83
65.00,0.31,1.24,0.25,0.09,1.01,1.46,0.92,0.50,0.10,0.88,2.04,2.36,3.15,4.70,4.94,6.12,0.75
66.00,0.23,1.45,0.24,0.10,1.23,1.49,0.93,0.61,0.44,0.88,2.19,2.47,3.25,4.54,4.75,6.08,0.99
67.00,0.45,1.41,0.26,0.07,1.31,1.49,1.06,0.92,0.24,0.90,2.00,2.37,3.23,4.69,4.95,5.88,0.73
68.00,0.41,1.25,0.23,0.07,1.25,1.50,0.91,0.47,0.12,0.86,1.99,2.37,3.15,4.65,4.95,6.06,0.98
69.00,1.17,1.21,0.24,0.06,1.31,1.50,1.02,0.55,0.12,0.90,2.05,2.36,3.15,4.70,4.96,5.90,0.71
70.00,0.49,1.49,0.32,0.06,1.31,1.46,0.93,0.46,0.12,0.92,2.12,2.46,3.34,4.70,4.94,5.91,0.95
71.00,0.38,1.36,0.24,0.07,1.38,1.49,0.93,0.87,0.19,0.92,2.07,2.48,3.25,4.63,5.25,5.92,0.79
72.00,0.37,1.28,0.21,0.09,1.17,1.48,0.94,0.49,0.03,0.88,2.10,2.45,3.26,4.56,4.75,5.88,1.10
73.00,1.10,1.21,0.25,0.06,1.34,1.50,1.03,0.55,0.12,0.90,2.03,2.36,3.15,4.70,4.95,5.92,0.71
74.00,0.38,1.34,0.26,0.07,1.30,1.48,0.92,0.44,0.23,0.91,1.98,2.40,3.16,4.54,4.74,5.92,0.67
75.00,0.44,1.32,0.25,0.07,1.25,1.50,0.92,0.55,0.40,0.90,1.96,2.36,3.15,4.71,4.94,5.89,0.66
76.00,0.39,1.46,0.23,0.07,1.38,1.50,0.93,0.87,0.19,0.87,2.04,2.45,3.32,4.57,5.00,5.90,0.25
77.00,1.05,1.16,0.25,0.06,1.33,1.50,1.04,0.91,0.39,0.92,2.10,2.36,3.14,4.71,4.94,5.91,0.52
78.00,0.35,1.20,0.22,0.09,1.16,1.50,0.98,0.55,0.18,0.95,2.07,2.52,3.23,4.54,4.74,5.83,0.99
79.00,1.04,1.21,0.25,0.06,1.33,1.50,1.04,0.91,0.39,0.92,2.05,2.36,3.15,4.70,4.94,5.91,0.52
80.00,0.41,1.21,0.22,0.09,1.19,1.50,0.92,0.50,0.25,0.86,1.98,2.46,3.16,4.65,4.90,6.06,0.69
81.00,0.24,1.34,0.20,0.10,1.28,1.41,0.96,0.49,0.11,0.91,2.17,2.52,3.25,4.54,4.73,5.89,0.85
82.00,0.31,1.24,0.21,0.09,1.24,1.49,1.03,0.82,0.10,0.94,2.08,2.36,3.26,4.56,4.94,6.11,0.97
83.00,0.44,1.33,0.19,0.09,1.32,1.50,1.18,0.55,0.20,0.92,2.04,2.36,3.32,4.70,4.96,5.92,0.51
84.00,0.37,1.24,0.25,0.09,1.16,1.46,0.95,0.53,0.20,0.95,2.04,2.36,3.26,4.70,4.94,5.92,0.75
85.00,1.10,1.49,0.25,0.07,1.31,1.46,0.93,0.46,0.12,0.92,2.05,2.46,3.34,4.70,4.96,5.91,0.95
86.00,0.45,1.34,0.19,0.09,1.17,1.49,1.03,0.55,0.27,0.92,2.09,2.52,3.32,4.71,4.96,5.89,0.52
87.00,0.24,1.48,0.22,0.09,1.33,1.50,1.03,0.80,0.39,0.92,1.99,2.44,3.31,4.54,4.90,5.91,0.85
88.00,0.44,1.33,0.24,0.07,1.22,1.49,0.92,0.51,0.24,0.90,2.08,2.36,3.14,4.70,4.94,6.10,0.76
89.00,0.23,1.46,0.21,0.10,1.28,1.49,0.94,0.57,0.06,0.88,2.11,2.46,3.25,4.54,4.75,5.89,0.99
90.00,0.33,1.47,0.20,0.07,1.32,1.50,1.14,0.52,0.12,0.92,2.05,2.54,3.30,4.71,4.94,5.91,0.86
91.00,1.17,1.21,0.24,0.06,1.31,1.50,1.02,0.52,0.12,0.90,2.05,2.39,3.15,4.70,4.96,5.92,0.71
92.00,0.31,1.24,0.25,0.09,1.16,1.46,1.04,0.50,0.10,0.88,2.04,2.36,3.15,4.70,4.94,6.10,0.75
93.00,0.24,1.21,0.20,0.10,1.28,1.41,0.95,0.49,0.11,0.91,2.16,2.46,3.25,4.54,4.73,5.89,0.85
94.00,1.06,1.33,0.25,0.06,1.25,1.46,0.92,0.55,0.24,0.90,2.09,2.36,3.14,4.71,4.95,5.91,0.97
95.00,0.24,1.29,0.20,0.10,1.21,1.49,0.95,0.57,0.08,0.91,2.11,2.46,3.25,4.54,4.75,5.89,0.99
96.00,1.06,1.21,0.22,0.07,1.31,1.50,1.01,0.51,0.08,0.86,2.01,2.36,3.20,4.70,4.95,5.89,0.65
97.00,0.33,1.17,0.24,0.11,1.08,1.50,1.03,0.55,0.40,0.92,2.10,2.44,3.25,4.54,4.71,5.91,0.73
98.00,0.37,1.20,0.22,0.09,1.17,1.49,0.98,0.55,0.18,0.92,2.08,2.52,3.27,4.54,4.75,5.89,0.99
99.00,0.24,1.29,0.27,0.10,1.21,1.49,0.95,0.57,0.11,0.91,1.98,2.39,3.32,4.71,4.94,5.92,0.99
100.00,0.41,1.21,0.23,0.08,1.19,1.47,0.93,0.61,0.36,0.86,2.11,2.45,3.15,4.57,4.76,6.09,1.19
101.00,1.03,1.36,0.26,0.06,1.33,1.46,1.04,0.87,0.24,0.88,2.10,2.36,3.14,4.71,4.94,5.91,0.89
102.00,1.46,1.23,0.22,0.08,1.25,1.47,0.98,0.62,0.23,0.86,2.16,2.36,3.20,4.69,4.97,5.91,0.95
103.00,0.23,1.32,0.20,0.10,1.28,1.49,0.96,0.50,0.06,0.91,2.11,2.47,3.25,4.54,4.74,5.89,0.99
104.00,0.38,1.21,0.22,0.08,1.21,1.47,1.03,0.49,0.10,0.87,2.04,2.46,3.17,4.57,4.72,5.92,0.85
105.00,1.06,1.33,0.25,0.06,1.25,1.46,0.92,0.55,0.24,0.86,2.09,2.36,3.14,4.71,4.95,5.91,0.97
106.00,1.08,1.34,0.24,0.07,1.22,1.49,0.92,0.55,0.24,0.90,2.08,2.36,3.14,4.70,4.94,5.91,0.97
107.00,0.43,1.35,0.23,0.07,1.38,1.50,0.91,0.47,0.11,0.88,1.98,2.40,3.23,4.54,4.74,5.92,0.51
108.00,0.32,1.17,0.24,0.11,1.08,1.49,1.04,0.55,0.41,0.96,2.10,2.44,3.25,4.54,4.71,5.92,0.73
109.00,0.36,1.46,0.24,0.06,1.23,1.49,1.02,0.61,0.19,0.86,2.19,2.46,3.15,4.61,4.86,5.91,0.99
110.00,1.03,1.16,0.25,0.06,1.33,1.47,1.04,0.92,0.40,0.92,2.10,2.36,3.14,4.71,4.94,5.91,0.93
111.00,1.10,1.49,0.22,0.07,1.23,1.48,0.93,0.53,0.17,0.92,2.13,2.47,3.34,4.69,4.95,5.91,0.93
112.00,1.10,1.21,0.25,0.06,1.31,1.50,1.01,0.55,0.12,0.90,2.03,2.36,3.15,4.70,4.96,5.92,0.71
113.00,0.37,1.34,0.26,0.07,1.30,1.50,0.92,0.49,0.23,0.91,1.98,2.39,3.16,4.54,4.74,5.92,0.76
114.00,0.31,1.26,0.24,0.09,1.24,1.49,1.03,0.82,0.08,0.94,2.09,2.36,3.33,4.58,4.94,5.96,0.82
115.00,0.24,1.34,0.20,0.10,1.28,1.46,0.96,0.53,0.08,0.91,2.00,2.52,3.25,4.54,4.73,5.92,0.85
116.00,1.03,1.18,0.26,0.06,1.33,1.46,1.04,0.86,0.24,0.84,2.10,2.36,3.14,4.71,4.94,5.91,0.90
117.00,1.06,1.21,0.25,0.06,1.31,1.50,1.01,0.55,0.12,0.90,2.03,2.36,3.15,4.70,4.96,5.92,0.71
118.00,0.24,1.29,0.20,0.11,1.07,1.49,1.04,0.55,0.41,0.96,2.10,2.44,3.25,4.54,4.75,5.92,0.73
119.00,0.39,1.23,0.22,0.09,1.16,1.47,1.03,0.57,0.40,0.95,2.09,2.46,3.31,4.69,4.95,5.83,0.38
120.00,0.39,1.47,0.23,0.09,1.19,1.47,1.03,0.85,0.35,0.86,2.20,2.45,3.32,4.60,5.02,6.10,0.32
121.00,0.37,1.34,0.25,0.08,1.17,1.47,1.02,0.50,0.35,0.88,2.10,2.47,3.17,4.54,4.72,5.91,0.73
122.00,0.25,1.34,0.22,0.09,1.31,1.50,0.96,0.53,0.06,0.92,2.07,2.47,3.25,4.67,5.01,5.91,0.84
123.00,0.97,1.39,0.25,0.06,1.25,1.46,0.92,0.55,0.24,0.90,2.09,2.36,3.14,4.71,4.95,5.91,0.97
124.00,0.34,1.18,0.26,0.09,1.15,1.47,0.92,0.52,0.23,0.90,2.07,2.36,3.15,4.70,4.91,5.89,0.66
125.00,0.42,1.23,0.24,0.09,1.23,1.50,1.02,0.58,0.40,0.85,2.21,2.46,3.33,4.54,4.72,5.96,0.69
126.00,0.37,1.34,0.25,0.08,1.17,1.47,0.95,0.50,0.40,0.89,2.09,2.55,3.25,4.55,4.72,5.91,1.01
127.00,0.38,1.21,0.22,0.08,1.21,1.47,1.03,0.55,0.35,0.86,2.04,2.47,3.17,4.57,4.72,5.92,0.72
128.00,0.31,1.34,0.25,0.07,1.25,1.46,0.92,0.50,0.24,0.91,2.09,2.39,3.15,4.69,4.94,6.08,0.75
129.00,0.35,1.32,0.25,0.07,1.19,1.46,0.95,0.50,0.20,0.95,2.20,2.55,3.26,4.55,4.90,5.91,0.98
130.00,0.43,1.37,0.33,0.07,1.30,1.47,1.00,0.43,0.20,0.86,2.12,2.46,3.33,4.55,4.74,5.89,0.98
131.00,0.44,1.31,0.26,0.07,1.30,1.50,1.02,0.85,0.08,0.91,2.11,2.36,3.15,4.66,4.91,5.89,0.66
132.00,0.44,1.23,0.22,0.08,1.30,1.50,1.03,0.61,0.20,0.91,2.11,2.36,3.19,4.67,5.05,5.92,0.58
133.00,0.31,1.32,0.24,0.09,1.24,1.49,1.03,0.56,0.08,0.94,2.03,2.45,3.33,4.58,4.94,5.96,0.82
134.00,1.16,1.16,0.25,0.06,1.33,1.47,1.04,0.90,0.22,0.92,2.06,2.36,3.16,4.70,4.94,5.92,0.94
135.00,1.01,1.16,0.25,0.07,1.33,1.47,1.00,0.48,0.40,0.92,2.10,2.36,3.14,4.71,4.94,5.91,0.93
136.00,1.08,1.23,0.25,0.07,1.16,1.49,1.02,0.55,0.24,0.90,2.09,2.36,3.14,4.70,4.94,5.91,0.51
137.00,0.38,1.29,0.20,0.08,1.28,1.47,1.04,0.55,0.39,0.92,2.08,2.47,3.24,4.54,4.72,5.89,0.99
138.00,0.31,1.24,0.25,0.09,1.24,1.49,1.03,0.82,0.10,0.94,2.09,2.36,3.26,4.70,4.94,6.10,0.82
139.00,1.03,1.16,0.27,0.06,1.33,1.47,1.04,0.92,0.10,0.91,2.10,2.39,3.14,4.71,4.94,5.91,0.85
140.00,0.33,1.21,0.24,0.09,1.31,1.50,1.20,0.50,0.12,0.96,2.09,2.39,3.26,4.55,4.72,5.89,0.50
141.00,1.05,1.17,0.25,0.06,1.33,1.48,1.04,0.52,0.38,0.85,2.10,2.36,3.15,4.71,4.94,5.89,0.52
142.00,0.41,1.34,0.25,0.07,1.25,1.46,0.91,0.52,0.24,0.91,2.04,2.39,3.17,4.52,4.76,6.09,0.75
143.00,0.39,1.23,0.23,0.09,1.16,1.47,1.03,0.85,0.40,0.95,2.04,2.46,3.31,4.69,4.95,5.90,0.26
144.00,0.38,1.34,0.23,0.08,1.22,1.47,1.03,0.48,0.35,0.86,2.08,2.47,3.17,4.57,4.72,5.92,0.72
145.00,0.22,1.42,0.23,0.07,1.25,1.50,1.05,0.43,0.20,0.89,2.16,2.53,3.20,4.57,4.91,5.91,0.94
146.00,0.32,1.17,0.24,0.11,1.08,1.49,1.04,0.55,0.41,0.96,2.10,2.44,3.25,4.54,4.71,5.93,0.73
147.00,0.36,1.21,0.25,0.07,1.31,1.47,1.03,0.48,0.19,0.89,2.06,2.45,3.23,4.71,4.94,6.08,0.59
148.00,0.44,1.41,0.26,0.07,1.31,1.49,1.03,0.87,0.24,0.90,1.99,2.37,3.15,4.66,4.89,6.09,0.97
149.00,1.17,1.18,0.25,0.07,1.17,1.45,0.91,0.57,0.24,0.92,2.21,2.45,3.15,4.70,4.93,5.76,0.67
150.00,0.38,1.38,0.22,0.09,1.19,1.49,1.03,0.85,0.20,0.95,2.04,2.51,3.31,4.60,4.95,5.92,0.94
151.00,0.41,1.21,0.24,0.07,1.19,1.50,0.92,0.50,0.12,0.86,1.98,2.46,3.15,4.65,4.91,6.06,0.69
152.00,0.24,1.34,0.21,0.10,1.31,1.46,0.95,0.53,0.08,0.91,2.00,2.47,3.25,4.54,4.74,5.91,0.99
153.00,0.45,1.33,0.19,0.09,1.32,1.50,1.20,0.55,0.12,0.92,2.15,2.38,3.32,4.71,4.96,5.89,0.52
154.00,1.03,1.16,0.25,0.06,1.33,1.47,1.04,0.90,0.40,0.92,2.10,2.36,3.14,4.71,4.94,5.91,0.92
155.00,0.31,1.24,0.25,0.09,1.24,1.46,1.04,0.52,0.10,0.85,2.09,2.36,3.15,4.70,4.94,6.10,0.75
156.00,0.97,1.41,0.25,0.07,1.25,1.47,1.00,0.48,0.41,0.91,2.10,2.36,3.27,4.70,4.94,5.91,0.69
157.00,0.37,1.48,0.20,0.10,1.16,1.46,1.03,0.85,0.39,0.95,2.11,2.46,3.32,4.60,4.83,5.92,0.98
158.00,1.06,1.23,0.22,0.07,1.31,1.50,1.02,0.62,0.20,0.86,2.16,2.36,3.23,4.70,4.95,5.93,0.58
159.00,0.36,1.46,0.19,0.09,1.31,1.50,1.01,0.58,0.09,0.86,2.11,2.36,3.31,4.67,5.03,5.92,0.73
160.00,0.24,1.16,0.27,0.10,1.24,1.50,1.04,0.54,0.11,0.91,1.98,2.44,3.32,4.71,4.94,5.91,0.85
161.00,0.31,1.24,0.25,0.09,1.24,1.46,1.04,0.48,0.10,0.85,2.09,2.36,3.14,4.70,4.94,6.10,0.75
162.00,1.06,1.34,0.25,0.07,1.24,1.49,0.91,0.55,0.24,0.90,2.09,2.36,3.14,4.70,4.94,5.91,0.51
163.00,1.08,1.12,0.25,0.06,1.33,1.48,1.04,0.57,0.22,0.92,2.03,2.36,3.16,4.71,4.94,5.92,0.73
164.00,0.31,1.42,0.23,0.07,1.28,1.50,1.18,0.49,0.21,0.92,2.03,2.52,3.25,4.70,4.95,5.91,0.72
165.00,0.37,1.21,0.22,0.09,1.17,1.50,1.03,0.62,0.18,0.86,2.08,2.36,3.23,4.54,4.74,5.84,0.57
166.00,0.24,1.34,0.21,0.10,1.31,1.46,0.96,0.53,0.08,0.91,2.00,2.54,3.25,4.54,4.74,5.91,0.85
167.00,0.23,1.32,0.21,0.10,1.28,1.49,0.94,0.55,0.06,0.88,2.11,2.47,3.25,4.54,4.74,5.89,0.99
168.00,0.44,1.33,0.19,0.09,1.32,1.50,0.96,0.55,0.20,0.90,2.21,2.36,3.32,4.57,4.96,5.92,0.51
169.00,0.38,1.47,0.22,0.09,1.24,1.47,1.03,0.58,0.25,0.89,2.04,2.46,3.25,4.55,4.72,5.94,1.22
170.00,1.08,1.23,0.25,0.07,1.16,1.49,1.02,0.55,0.24,0.90,2.09,2.36,3.14,4.70,4.95,5.91,0.51
171.00,0.24,1.29,0.20,0.10,1.28,1.49,0.95,0.57,0.08,0.91,2.11,2.46,3.25,4.54,4.75,5.89,0.99
172.00,1.07,1.16,0.25,0.06,1.31,1.50,1.00,0.55,0.25,0.92,1.98,2.36,3.14,4.71,4.94,5.92,0.93
173.00,0.34,1.20,0.25,0.09,1.19,1.48,1.03,0.47,0.20,0.87,2.12,2.46,3.28,4.55,4.71,5.89,0.51
174.00,1.04,1.48,0.25,0.06,1.29,1.50,1.03,0.55,0.12,0.92,2.11,2.45,3.30,4.71,4.95,5.88,0.29
175.00,0.23,1.34,0.23,0.08,1.22,1.49,1.03,0.48,0.35,0.86,2.08,2.47,3.16,4.59,4.75,5.92,1.00
176.00,0.39,1.33,0.24,0.06,1.31,1.47,0.96,0.91,0.19,0.86,2.19,2.46,3.14,4.61,4.86,6.09,0.99
177.00,0.37,1.24,0.25,0.09,1.24,1.49,0.98,0.52,0.18,0.95,2.09,2.36,3.26,4.55,4.74,5.90,0.75
178.00,0.33,1.24,0.23,0.09,1.24,1.49,1.03,0.50,0.27,0.96,2.09,2.52,3.26,4.54,4.71,5.90,0.50
179.00,0.42,1.22,0.24,0.09,1.16,1.50,1.02,0.58,0.40,0.85,2.16,2.46,3.33,4.56,4.72,5.96,0.69
180.00,1.10,1.49,0.25,0.06,1.31,1.46,0.93,0.46,0.12,0.92,2.05,2.36,3.30,4.70,4.95,5.90,0.95
181.00,0.44,1.21,0.20,0.10,1.31,1.46,1.03,0.86,0.23,0.91,1.99,2.36,3.31,4.70,4.91,6.10,0.94
182.00,0.37,1.24,0.19,0.09,1.32,1.49,1.20,0.55,0.12,0.95,2.15,2.38,3.32,4.71,4.96,5.89,0.75
183.00,0.43,1.33,0.19,0.11,1.09,1.50,1.04,0.50,0.43,0.89,2.03,2.44,3.25,4.56,4.71,5.90,0.72
184.00,1.18,1.16,0.24,0.06,1.31,1.50,1.02,0.55,0.12,0.90,2.10,2.36,3.14,4.71,4.96,5.90,0.71
185.00,0.41,1.35,0.26,0.07,1.25,1.46,1.00,0.53,0.24,0.91,2.08,2.39,3.15,4.54,4.73,5.92,0.67
186.00,0.35,1.32,0.25,0.07,1.18,1.47,0.95,0.57,0.20,0.91,2.20,2.55,3.25,4.56,4.93,5.83,0.67
187.00,0.45,1.24,0.25,0.09,1.24,1.49,0.98,0.52,0.18,0.95,2.09,2.36,3.26,4.70,4.94,6.11,0.75
188.00,1.05,1.12,0.25,0.06,1.15,1.47,1.19,0.90,0.11,0.91,2.00,2.39,3.14,4.71,4.94,5.92,0.92
189.00,0.35,1.20,0.22,0.09,1.16,1.50,0.98,0.55,0.18,0.95,2.08,2.52,3.27,4.54,4.75,5.89,0.99
